cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_celular
17670;2014;2014m03;Rio de Janeiro;3304557;Capital;3
17671;2014;2014m03;Rio de Janeiro;3304557;Capital;14
17672;2014;2014m03;Rio de Janeiro;3304557;Capital;12
17673;2014;2014m03;Rio de Janeiro;3304557;Capital;0
17674;2014;2014m03;Rio de Janeiro;3304557;Capital;4
17675;2014;2014m03;Rio de Janeiro;3304557;Capital;7
17676;2014;2014m03;Rio de Janeiro;3304557;Capital;24
17677;2014;2014m03;Rio de Janeiro;3304557;Capital;6
17678;2014;2014m03;Rio de Janeiro;3304557;Capital;6
17679;2014;2014m03;Rio de Janeiro;3304557;Capital;9
17680;2014;2014m03;Rio de Janeiro;3304557;Capital;10
17681;2014;2014m03;Rio de Janeiro;3304557;Capital;10
17682;2014;2014m03;Rio de Janeiro;3304557;Capital;7
17683;2014;2014m03;Rio de Janeiro;3304557;Capital;7
17684;2014;2014m03;Rio de Janeiro;3304557;Capital;3
17685;2014;2014m03;Rio de Janeiro;3304557;Capital;25
17686;2014;2014m03;Rio de Janeiro;3304557;Capital;5
17687;2014;2014m03;Rio de Janeiro;3304557;Capital;2
17688;2014;2014m03;Rio de Janeiro;3304557;Capital;8
17689;2014;2014m03;Rio de Janeiro;3304557;Capital;22
17690;2014;2014m03;Rio de Janeiro;3304557;Capital;9
17691;2014;2014m03;Rio de Janeiro;3304557;Capital;10
17692;2014;2014m03;Rio de Janeiro;3304557;Capital;9
17693;2014;2014m03;Rio de Janeiro;3304557;Capital;16
17694;2014;2014m03;Rio de Janeiro;3304557;Capital;4
17695;2014;2014m03;Rio de Janeiro;3304557;Capital;16
17696;2014;2014m03;Rio de Janeiro;3304557;Capital;20
17697;2014;2014m03;Rio de Janeiro;3304557;Capital;5
17698;2014;2014m03;Rio de Janeiro;3304557;Capital;2
17699;2014;2014m03;Rio de Janeiro;3304557;Capital;0
17700;2014;2014m03;Rio de Janeiro;3304557;Capital;8
17701;2014;2014m03;Rio de Janeiro;3304557;Capital;3
17702;2014;2014m03;Rio de Janeiro;3304557;Capital;6
17703;2014;2014m03;Rio de Janeiro;3304557;Capital;10
17704;2014;2014m03;Rio de Janeiro;3304557;Capital;7
17705;2014;2014m03;Rio de Janeiro;3304557;Capital;2
17706;2014;2014m03;Rio de Janeiro;3304557;Capital;3
17707;2014;2014m03;Rio de Janeiro;3304557;Capital;1
17708;2014;2014m03;Seropï¿½ï¿;3305554;Baixada Fluminense;1
17709;2014;2014m03;Itaguaï;3302007;Baixada Fluminense;1
17710;2014;2014m03;Paracambi;3303609;Baixada Fluminense;0
17711;2014;2014m03;Nova Iguaï¿;3303500;Baixada Fluminense;14
17712;2014;2014m03;Mesquita;3302858;Baixada Fluminense;1
17713;2014;2014m03;Belford Roxo;3300456;Baixada Fluminense;13
17714;2014;2014m03;Queimados;3304144;Baixada Fluminense;5
17715;2014;2014m03;Nova Iguaï¿;3303500;Baixada Fluminense;3
17716;2014;2014m03;Nilï¿½ï¿½;3303203;Baixada Fluminense;10
17717;2014;2014m03;Nova Iguaï¿;3303500;Baixada Fluminense;3
17718;2014;2014m03;Duque de Caxias;3301702;Baixada Fluminense;11
17719;2014;2014m03;Duque de Caxias;3301702;Baixada Fluminense;13
17720;2014;2014m03;Duque de Caxias;3301702;Baixada Fluminense;1
17721;2014;2014m03;Duque de Caxias;3301702;Baixada Fluminense;4
17722;2014;2014m03;Japeri;3302270;Baixada Fluminense;2
17723;2014;2014m03;Sï¿½ï¿½ï¿½o Joï¿½ï;3305109;Baixada Fluminense;13
17724;2014;2014m03;Magï;3302502;Baixada Fluminense;3
17725;2014;2014m03;Magï;3302502;Baixada Fluminense;2
17726;2014;2014m03;Guapimirim;3301850;Baixada Fluminense;0
17727;2014;2014m03;Tanguï;3305752;Interior;1
17728;2014;2014m03;Itaboraï;3301900;Interior;6
17729;2014;2014m03;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;21
17730;2014;2014m03;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;4
17731;2014;2014m03;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;7
17732;2014;2014m03;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;10
17733;2014;2014m03;Niterï¿;3303302;Grande Niterï¿;8
17734;2014;2014m03;Niterï¿;3303302;Grande Niterï¿;2
17735;2014;2014m03;Niterï¿;3303302;Grande Niterï¿;2
17736;2014;2014m03;Niterï¿;3303302;Grande Niterï¿;1
17737;2014;2014m03;Niterï¿;3303302;Grande Niterï¿;4
17738;2014;2014m03;Maricï;3302700;Grande Niterï¿;3
17739;2014;2014m03;Barra do Pirai;3300308;Interior;1
17740;2014;2014m03;Resende;3304201;Interior;1
17741;2014;2014m03;Barra Mansa;3300407;Interior;0
17742;2014;2014m03;Valenï¿;3306107;Interior;1
17743;2014;2014m03;Rio das Flores;3304508;Interior;0
17744;2014;2014m03;Volta Redonda;3306305;Interior;4
17745;2014;2014m03;Piraï;3304003;Interior;0
17746;2014;2014m03;Vassouras;3306206;Interior;0
17747;2014;2014m03;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
17748;2014;2014m03;Mendes;3302809;Interior;0
17749;2014;2014m03;Engenheiro Paulo de Frontin;3301801;Interior;0
17750;2014;2014m03;Itatiaia;3302254;Interior;0
17751;2014;2014m03;"Porto Real;Quatis";9999992;Interior;0
17752;2014;2014m03;Pinheiral;3303955;Interior;0
17753;2014;2014m03;Sï¿½ï¿½ï¿½o Josï¿½ï¿½ï¿½ do V;3305158;Interior;0
17754;2014;2014m03;Petrï¿½ï¿½;3303906;Interior;0
17755;2014;2014m03;Petrï¿½ï¿½;3303906;Interior;0
17756;2014;2014m03;Paraï¿½ï¿½ï¿½b;3303708;Interior;0
17757;2014;2014m03;"Comendador Levy Gasparian;Areal;Trï¿½ï¿½ï";9999991;Interior;1
17758;2014;2014m03;Sapucaia;3305406;Interior;0
17759;2014;2014m03;Teresï¿½ï¿½;3305802;Interior;0
17760;2014;2014m03;Sumidouro;3305703;Interior;0
17761;2014;2014m03;Carmo;3301207;Interior;0
17762;2014;2014m03;Araruama;3300209;Interior;0
17763;2014;2014m03;Rio Bonito;3304300;Interior;0
17764;2014;2014m03;Silva Jardim;3305604;Interior;1
17765;2014;2014m03;Casimiro de Abreu;3301306;Interior;0
17766;2014;2014m03;Conceiï¿½ï¿½ï¿½ï¿½ï;3301405;Interior;0
17767;2014;2014m03;Macaï;3302403;Interior;0
17768;2014;2014m03;Saquarema;3305505;Interior;1
17769;2014;2014m03;Sï¿½ï¿½ï¿½o Pedro d;3305208;Interior;1
17770;2014;2014m03;Cabo Frio;3300704;Interior;6
17771;2014;2014m03;Armaï¿½ï¿½ï¿½ï¿½ï¿;3300233;Interior;0
17772;2014;2014m03;Rio das Ostras;3304524;Interior;1
17773;2014;2014m03;Iguaba Grande;3301876;Interior;1
17774;2014;2014m03;"Quissamï¿½ï¿½ï¿½;C";9999994;Interior;0
17775;2014;2014m03;Arraial do Cabo;3300258;Interior;0
17776;2014;2014m03;Campos dos Goytacazes;3301009;Interior;4
17777;2014;2014m03;Itaocara;3302106;Interior;0
17778;2014;2014m03;"Santo Antï¿½ï¿½ï¿½nio de Pï¿½ï";9999993;Interior;0
17779;2014;2014m03;Miracema;3303005;Interior;0
17780;2014;2014m03;Laje do Muriaï;3302304;Interior;0
17781;2014;2014m03;Porciï¿½ï¿½;3304102;Interior;0
17782;2014;2014m03;"Natividade;Varre-Sai";9999997;Interior;0
17783;2014;2014m03;Sï¿½ï¿½ï¿½o;3304805;Interior;0
17784;2014;2014m03;Cambuci;3300902;Interior;0
17785;2014;2014m03;"Itaperuna;Sï¿½ï¿½ï¿½o Jos";9999996;Interior;0
17786;2014;2014m03;Bom Jesus de Itabapoana;3300605;Interior;0
17787;2014;2014m03;Sï¿½ï¿½ï¿½o Joï¿½;3305000;Interior;0
17788;2014;2014m03;Campos dos Goytacazes;3301009;Interior;1
17789;2014;2014m03;Sï¿½ï¿½ï¿½o Francisco de It;3304755;Interior;0
17790;2014;2014m03;"Cardoso Moreira;Italva";9999995;Interior;0
17791;2014;2014m03;Nova Friburgo;3303401;Interior;2
17792;2014;2014m03;Duas Barras;3301603;Interior;0
17793;2014;2014m03;Cantagalo;3301108;Interior;0
17794;2014;2014m03;"Cordeiro;Macuco";9999998;Interior;0
17795;2014;2014m03;Sï¿½ï¿½ï¿½o Sebastiï¿;3305307;Interior;0
17796;2014;2014m03;Santa Maria Madalena;3304607;Interior;0
17797;2014;2014m03;Trajano de Morais;3305901;Interior;0
17798;2014;2014m03;Bom Jardim;3300506;Interior;0
17799;2014;2014m03;Cachoeiras de Macacu;3300803;Interior;0
17800;2014;2014m03;Mangaratiba;3302601;Interior;2
17801;2014;2014m03;Angra dos Reis;3300100;Interior;3
17802;2014;2014m03;Paraty;3303807;Interior;0
17803;2014;2014m03;Rio Claro;3304409;Interior;1
17804;2014;2014m04;Rio de Janeiro;3304557;Capital;6
17805;2014;2014m04;Rio de Janeiro;3304557;Capital;27
17806;2014;2014m04;Rio de Janeiro;3304557;Capital;7
17807;2014;2014m04;Rio de Janeiro;3304557;Capital;4
17808;2014;2014m04;Rio de Janeiro;3304557;Capital;0
17809;2014;2014m04;Rio de Janeiro;3304557;Capital;5
17810;2014;2014m04;Rio de Janeiro;3304557;Capital;10
17811;2014;2014m04;Rio de Janeiro;3304557;Capital;0
17812;2014;2014m04;Rio de Janeiro;3304557;Capital;2
17813;2014;2014m04;Rio de Janeiro;3304557;Capital;4
17814;2014;2014m04;Rio de Janeiro;3304557;Capital;10
17815;2014;2014m04;Rio de Janeiro;3304557;Capital;4
17816;2014;2014m04;Rio de Janeiro;3304557;Capital;8
17817;2014;2014m04;Rio de Janeiro;3304557;Capital;5
17818;2014;2014m04;Rio de Janeiro;3304557;Capital;6
17819;2014;2014m04;Rio de Janeiro;3304557;Capital;5
17820;2014;2014m04;Rio de Janeiro;3304557;Capital;11
17821;2014;2014m04;Rio de Janeiro;3304557;Capital;14
17822;2014;2014m04;Rio de Janeiro;3304557;Capital;6
17823;2014;2014m04;Rio de Janeiro;3304557;Capital;21
17824;2014;2014m04;Rio de Janeiro;3304557;Capital;4
17825;2014;2014m04;Rio de Janeiro;3304557;Capital;4
17826;2014;2014m04;Rio de Janeiro;3304557;Capital;12
17827;2014;2014m04;Rio de Janeiro;3304557;Capital;22
17828;2014;2014m04;Rio de Janeiro;3304557;Capital;19
17829;2014;2014m04;Rio de Janeiro;3304557;Capital;14
17830;2014;2014m04;Rio de Janeiro;3304557;Capital;5
17831;2014;2014m04;Rio de Janeiro;3304557;Capital;17
17832;2014;2014m04;Rio de Janeiro;3304557;Capital;5
17833;2014;2014m04;Rio de Janeiro;3304557;Capital;17
17834;2014;2014m04;Rio de Janeiro;3304557;Capital;9
17835;2014;2014m04;Rio de Janeiro;3304557;Capital;2
17836;2014;2014m04;Rio de Janeiro;3304557;Capital;3
17837;2014;2014m04;Rio de Janeiro;3304557;Capital;4
17838;2014;2014m04;Rio de Janeiro;3304557;Capital;13
17839;2014;2014m04;Rio de Janeiro;3304557;Capital;5
17840;2014;2014m04;Rio de Janeiro;3304557;Capital;8
17841;2014;2014m04;Rio de Janeiro;3304557;Capital;15
17842;2014;2014m04;Rio de Janeiro;3304557;Capital;9
17843;2014;2014m04;Rio de Janeiro;3304557;Capital;1
17844;2014;2014m04;Rio de Janeiro;3304557;Capital;7
17845;2014;2014m04;Rio de Janeiro;3304557;Capital;0
17846;2014;2014m04;Seropï¿½ï¿;3305554;Baixada Fluminense;0
17847;2014;2014m04;Itaguaï;3302007;Baixada Fluminense;1
17848;2014;2014m04;Paracambi;3303609;Baixada Fluminense;0
17849;2014;2014m04;Nova Iguaï¿;3303500;Baixada Fluminense;13
17850;2014;2014m04;Mesquita;3302858;Baixada Fluminense;7
17851;2014;2014m04;Belford Roxo;3300456;Baixada Fluminense;14
17852;2014;2014m04;Queimados;3304144;Baixada Fluminense;1
17853;2014;2014m04;Nova Iguaï¿;3303500;Baixada Fluminense;5
17854;2014;2014m04;Nilï¿½ï¿½;3303203;Baixada Fluminense;9
17855;2014;2014m04;Nova Iguaï¿;3303500;Baixada Fluminense;9
17856;2014;2014m04;Duque de Caxias;3301702;Baixada Fluminense;12
17857;2014;2014m04;Duque de Caxias;3301702;Baixada Fluminense;14
17858;2014;2014m04;Duque de Caxias;3301702;Baixada Fluminense;1
17859;2014;2014m04;Duque de Caxias;3301702;Baixada Fluminense;5
17860;2014;2014m04;Japeri;3302270;Baixada Fluminense;2
17861;2014;2014m04;Sï¿½ï¿½ï¿½o Joï¿½ï;3305109;Baixada Fluminense;18
17862;2014;2014m04;Magï;3302502;Baixada Fluminense;1
17863;2014;2014m04;Magï;3302502;Baixada Fluminense;0
17864;2014;2014m04;Guapimirim;3301850;Baixada Fluminense;1
17865;2014;2014m04;Tanguï;3305752;Interior;0
17866;2014;2014m04;Itaboraï;3301900;Interior;5
17867;2014;2014m04;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;13
17868;2014;2014m04;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;7
17869;2014;2014m04;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;11
17870;2014;2014m04;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;10
17871;2014;2014m04;Niterï¿;3303302;Grande Niterï¿;4
17872;2014;2014m04;Niterï¿;3303302;Grande Niterï¿;3
17873;2014;2014m04;Niterï¿;3303302;Grande Niterï¿;5
17874;2014;2014m04;Niterï¿;3303302;Grande Niterï¿;0
17875;2014;2014m04;Niterï¿;3303302;Grande Niterï¿;2
17876;2014;2014m04;Maricï;3302700;Grande Niterï¿;1
17877;2014;2014m04;Barra do Pirai;3300308;Interior;0
17878;2014;2014m04;Resende;3304201;Interior;0
17879;2014;2014m04;Barra Mansa;3300407;Interior;2
17880;2014;2014m04;Valenï¿;3306107;Interior;0
17881;2014;2014m04;Rio das Flores;3304508;Interior;0
17882;2014;2014m04;Volta Redonda;3306305;Interior;5
17883;2014;2014m04;Piraï;3304003;Interior;0
17884;2014;2014m04;Vassouras;3306206;Interior;0
17885;2014;2014m04;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
17886;2014;2014m04;Mendes;3302809;Interior;0
17887;2014;2014m04;Engenheiro Paulo de Frontin;3301801;Interior;0
17888;2014;2014m04;Itatiaia;3302254;Interior;0
17889;2014;2014m04;"Porto Real;Quatis";9999992;Interior;0
17890;2014;2014m04;Pinheiral;3303955;Interior;0
17891;2014;2014m04;Sï¿½ï¿½ï¿½o Josï¿½ï¿½ï¿½ do V;3305158;Interior;0
17892;2014;2014m04;Petrï¿½ï¿½;3303906;Interior;0
17893;2014;2014m04;Petrï¿½ï¿½;3303906;Interior;0
17894;2014;2014m04;Paraï¿½ï¿½ï¿½b;3303708;Interior;0
17895;2014;2014m04;"Comendador Levy Gasparian;Areal;Trï¿½ï¿½ï";9999991;Interior;1
17896;2014;2014m04;Sapucaia;3305406;Interior;0
17897;2014;2014m04;Teresï¿½ï¿½;3305802;Interior;1
17898;2014;2014m04;Sumidouro;3305703;Interior;0
17899;2014;2014m04;Carmo;3301207;Interior;0
17900;2014;2014m04;Araruama;3300209;Interior;1
17901;2014;2014m04;Rio Bonito;3304300;Interior;0
17902;2014;2014m04;Silva Jardim;3305604;Interior;0
17903;2014;2014m04;Casimiro de Abreu;3301306;Interior;0
17904;2014;2014m04;Conceiï¿½ï¿½ï¿½ï¿½ï;3301405;Interior;0
17905;2014;2014m04;Macaï;3302403;Interior;1
17906;2014;2014m04;Saquarema;3305505;Interior;1
17907;2014;2014m04;Sï¿½ï¿½ï¿½o Pedro d;3305208;Interior;0
17908;2014;2014m04;Cabo Frio;3300704;Interior;4
17909;2014;2014m04;Armaï¿½ï¿½ï¿½ï¿½ï¿;3300233;Interior;0
17910;2014;2014m04;Rio das Ostras;3304524;Interior;6
17911;2014;2014m04;Iguaba Grande;3301876;Interior;0
17912;2014;2014m04;"Quissamï¿½ï¿½ï¿½;C";9999994;Interior;0
17913;2014;2014m04;Arraial do Cabo;3300258;Interior;0
17914;2014;2014m04;Campos dos Goytacazes;3301009;Interior;4
17915;2014;2014m04;Itaocara;3302106;Interior;0
17916;2014;2014m04;"Santo Antï¿½ï¿½ï¿½nio de Pï¿½ï";9999993;Interior;1
17917;2014;2014m04;Miracema;3303005;Interior;0
17918;2014;2014m04;Laje do Muriaï;3302304;Interior;0
17919;2014;2014m04;Porciï¿½ï¿½;3304102;Interior;0
17920;2014;2014m04;"Natividade;Varre-Sai";9999997;Interior;0
17921;2014;2014m04;Sï¿½ï¿½ï¿½o;3304805;Interior;0
17922;2014;2014m04;Cambuci;3300902;Interior;0
17923;2014;2014m04;"Itaperuna;Sï¿½ï¿½ï¿½o Jos";9999996;Interior;0
17924;2014;2014m04;Bom Jesus de Itabapoana;3300605;Interior;0
17925;2014;2014m04;Sï¿½ï¿½ï¿½o Joï¿½;3305000;Interior;1
17926;2014;2014m04;Campos dos Goytacazes;3301009;Interior;2
17927;2014;2014m04;Sï¿½ï¿½ï¿½o Francisco de It;3304755;Interior;0
17928;2014;2014m04;"Cardoso Moreira;Italva";9999995;Interior;0
17929;2014;2014m04;Nova Friburgo;3303401;Interior;0
17930;2014;2014m04;Duas Barras;3301603;Interior;0
17931;2014;2014m04;Cantagalo;3301108;Interior;0
17932;2014;2014m04;"Cordeiro;Macuco";9999998;Interior;0
17933;2014;2014m04;Sï¿½ï¿½ï¿½o Sebastiï¿;3305307;Interior;0
17934;2014;2014m04;Santa Maria Madalena;3304607;Interior;0
17935;2014;2014m04;Trajano de Morais;3305901;Interior;0
17936;2014;2014m04;Bom Jardim;3300506;Interior;0
17937;2014;2014m04;Cachoeiras de Macacu;3300803;Interior;0
17938;2014;2014m04;Mangaratiba;3302601;Interior;0
17939;2014;2014m04;Angra dos Reis;3300100;Interior;0
17940;2014;2014m04;Paraty;3303807;Interior;0
17941;2014;2014m04;Rio Claro;3304409;Interior;0
17942;2014;2014m05;Rio de Janeiro;3304557;Capital;2
17943;2014;2014m05;Rio de Janeiro;3304557;Capital;28
17944;2014;2014m05;Rio de Janeiro;3304557;Capital;9
17945;2014;2014m05;Rio de Janeiro;3304557;Capital;6
17946;2014;2014m05;Rio de Janeiro;3304557;Capital;0
17947;2014;2014m05;Rio de Janeiro;3304557;Capital;6
17948;2014;2014m05;Rio de Janeiro;3304557;Capital;13
17949;2014;2014m05;Rio de Janeiro;3304557;Capital;0
17950;2014;2014m05;Rio de Janeiro;3304557;Capital;2
17951;2014;2014m05;Rio de Janeiro;3304557;Capital;4
17952;2014;2014m05;Rio de Janeiro;3304557;Capital;7
17953;2014;2014m05;Rio de Janeiro;3304557;Capital;9
17954;2014;2014m05;Rio de Janeiro;3304557;Capital;6
17955;2014;2014m05;Rio de Janeiro;3304557;Capital;8
17956;2014;2014m05;Rio de Janeiro;3304557;Capital;9
17957;2014;2014m05;Rio de Janeiro;3304557;Capital;10
17958;2014;2014m05;Rio de Janeiro;3304557;Capital;4
17959;2014;2014m05;Rio de Janeiro;3304557;Capital;10
17960;2014;2014m05;Rio de Janeiro;3304557;Capital;4
17961;2014;2014m05;Rio de Janeiro;3304557;Capital;37
17962;2014;2014m05;Rio de Janeiro;3304557;Capital;11
17963;2014;2014m05;Rio de Janeiro;3304557;Capital;6
17964;2014;2014m05;Rio de Janeiro;3304557;Capital;13
17965;2014;2014m05;Rio de Janeiro;3304557;Capital;19
17966;2014;2014m05;Rio de Janeiro;3304557;Capital;6
17967;2014;2014m05;Rio de Janeiro;3304557;Capital;16
17968;2014;2014m05;Rio de Janeiro;3304557;Capital;10
17969;2014;2014m05;Rio de Janeiro;3304557;Capital;23
17970;2014;2014m05;Rio de Janeiro;3304557;Capital;9
17971;2014;2014m05;Rio de Janeiro;3304557;Capital;9
17972;2014;2014m05;Rio de Janeiro;3304557;Capital;15
17973;2014;2014m05;Rio de Janeiro;3304557;Capital;4
17974;2014;2014m05;Rio de Janeiro;3304557;Capital;0
17975;2014;2014m05;Rio de Janeiro;3304557;Capital;3
17976;2014;2014m05;Rio de Janeiro;3304557;Capital;5
17977;2014;2014m05;Rio de Janeiro;3304557;Capital;0
17978;2014;2014m05;Rio de Janeiro;3304557;Capital;5
17979;2014;2014m05;Rio de Janeiro;3304557;Capital;5
17980;2014;2014m05;Rio de Janeiro;3304557;Capital;4
17981;2014;2014m05;Rio de Janeiro;3304557;Capital;2
17982;2014;2014m05;Rio de Janeiro;3304557;Capital;7
17983;2014;2014m05;Rio de Janeiro;3304557;Capital;0
17984;2014;2014m05;Seropï¿½ï¿;3305554;Baixada Fluminense;2
17985;2014;2014m05;Itaguaï;3302007;Baixada Fluminense;4
17986;2014;2014m05;Paracambi;3303609;Baixada Fluminense;0
17987;2014;2014m05;Nova Iguaï¿;3303500;Baixada Fluminense;19
17988;2014;2014m05;Mesquita;3302858;Baixada Fluminense;1
17989;2014;2014m05;Belford Roxo;3300456;Baixada Fluminense;7
17990;2014;2014m05;Queimados;3304144;Baixada Fluminense;5
17991;2014;2014m05;Nova Iguaï¿;3303500;Baixada Fluminense;6
17992;2014;2014m05;Nilï¿½ï¿½;3303203;Baixada Fluminense;26
17993;2014;2014m05;Nova Iguaï¿;3303500;Baixada Fluminense;19
17994;2014;2014m05;Duque de Caxias;3301702;Baixada Fluminense;13
17995;2014;2014m05;Duque de Caxias;3301702;Baixada Fluminense;13
17996;2014;2014m05;Duque de Caxias;3301702;Baixada Fluminense;0
17997;2014;2014m05;Duque de Caxias;3301702;Baixada Fluminense;2
17998;2014;2014m05;Japeri;3302270;Baixada Fluminense;3
17999;2014;2014m05;Sï¿½ï¿½ï¿½o Joï¿½ï;3305109;Baixada Fluminense;11
18000;2014;2014m05;Magï;3302502;Baixada Fluminense;0
18001;2014;2014m05;Magï;3302502;Baixada Fluminense;3
18002;2014;2014m05;Guapimirim;3301850;Baixada Fluminense;0
18003;2014;2014m05;Tanguï;3305752;Interior;0
18004;2014;2014m05;Itaboraï;3301900;Interior;8
18005;2014;2014m05;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;15
18006;2014;2014m05;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;7
18007;2014;2014m05;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;11
18008;2014;2014m05;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;11
18009;2014;2014m05;Niterï¿;3303302;Grande Niterï¿;4
18010;2014;2014m05;Niterï¿;3303302;Grande Niterï¿;2
18011;2014;2014m05;Niterï¿;3303302;Grande Niterï¿;2
18012;2014;2014m05;Niterï¿;3303302;Grande Niterï¿;2
18013;2014;2014m05;Niterï¿;3303302;Grande Niterï¿;3
18014;2014;2014m05;Maricï;3302700;Grande Niterï¿;1
18015;2014;2014m05;Barra do Pirai;3300308;Interior;1
18016;2014;2014m05;Resende;3304201;Interior;0
18017;2014;2014m05;Barra Mansa;3300407;Interior;1
18018;2014;2014m05;Valenï¿;3306107;Interior;1
18019;2014;2014m05;Rio das Flores;3304508;Interior;0
18020;2014;2014m05;Volta Redonda;3306305;Interior;3
18021;2014;2014m05;Piraï;3304003;Interior;1
18022;2014;2014m05;Vassouras;3306206;Interior;0
18023;2014;2014m05;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
18024;2014;2014m05;Mendes;3302809;Interior;0
18025;2014;2014m05;Engenheiro Paulo de Frontin;3301801;Interior;0
18026;2014;2014m05;Itatiaia;3302254;Interior;0
18027;2014;2014m05;"Porto Real;Quatis";9999992;Interior;0
18028;2014;2014m05;Pinheiral;3303955;Interior;0
18029;2014;2014m05;Sï¿½ï¿½ï¿½o Josï¿½ï¿½ï¿½ do V;3305158;Interior;0
18030;2014;2014m05;Petrï¿½ï¿½;3303906;Interior;0
18031;2014;2014m05;Petrï¿½ï¿½;3303906;Interior;0
18032;2014;2014m05;Paraï¿½ï¿½ï¿½b;3303708;Interior;0
18033;2014;2014m05;"Comendador Levy Gasparian;Areal;Trï¿½ï¿½ï";9999991;Interior;0
18034;2014;2014m05;Sapucaia;3305406;Interior;0
18035;2014;2014m05;Teresï¿½ï¿½;3305802;Interior;0
18036;2014;2014m05;Sumidouro;3305703;Interior;0
18037;2014;2014m05;Carmo;3301207;Interior;0
18038;2014;2014m05;Araruama;3300209;Interior;0
18039;2014;2014m05;Rio Bonito;3304300;Interior;0
18040;2014;2014m05;Silva Jardim;3305604;Interior;0
18041;2014;2014m05;Casimiro de Abreu;3301306;Interior;1
